id,first_name,last_name,email,phone,city,state,priority,years_experience,experience_tier,cream_fit_score,estimated_transactions,brokerage,license_number,source,scraped_at
CREAM-20260629-0925,Ashley,Harris,ashley.harris@yahoo.com,(760) 875-3468,Oklahoma City,OK,C,16,Senior,95,27,Independent,OK235379,CREAM Lead Scraper,2026-06-29T06:20:26.822530
CREAM-20260629-0926,Melissa,Rodriguez,melissa.rodriguez@realtor.com,(347) 301-2754,Louisville,KY,C,17,Senior,93,19,Sotheby's,KY914888,CREAM Lead Scraper,2026-06-29T06:20:26.822546
CREAM-20260629-0927,Jessica,Hernandez,jessica.hernandez@realty.com,(423) 349-6707,El Paso,TX,C,7,Senior,69,31,Independent,TX123647,CREAM Lead Scraper,2026-06-29T06:20:26.822559
CREAM-20260629-0928,Emily,Rodriguez,emily.rodriguez@realty.com,(953) 625-7414,Milwaukee,WI,C,12,Senior,82,21,Independent,WI991713,CREAM Lead Scraper,2026-06-29T06:20:26.822588
CREAM-20260629-0929,John,Smith,john.smith@sothebysrealty.com,(661) 597-2357,Louisville,KY,C,16,Senior,92,36,eXp Realty,KY533537,CREAM Lead Scraper,2026-06-29T06:20:26.822602
CREAM-20260629-0930,Amanda,Martinez,amanda.martinez@gmail.com,(941) 376-8271,Milwaukee,WI,C,23,Senior,78,46,Coldwell Banker,WI816083,CREAM Lead Scraper,2026-06-29T06:20:26.822615
CREAM-20260629-0931,Michelle,Wilson,michelle.wilson@sothebysrealty.com,(212) 808-8047,Memphis,TN,C,4,Mid,76,10,Sotheby's,TN367786,CREAM Lead Scraper,2026-06-29T06:20:26.822628
CREAM-20260629-0932,Christopher,Perez,christopher.perez@realtor.com,(353) 366-9062,Memphis,TN,C,1,New,89,9,Coldwell Banker,TN476627,CREAM Lead Scraper,2026-06-29T06:20:26.822645
CREAM-20260629-0933,David,Miller,david.miller@realty.com,(695) 432-1020,El Paso,TX,C,8,Senior,65,5,Berkshire Hathaway,TX795315,CREAM Lead Scraper,2026-06-29T06:20:26.822658
CREAM-20260629-0934,Rebecca,Rodriguez,rebecca.rodriguez@realty.com,(663) 611-3420,Oklahoma City,OK,C,5,Mid,83,17,Berkshire Hathaway,OK816673,CREAM Lead Scraper,2026-06-29T06:20:26.822671
CREAM-20260629-0935,Amanda,Miller,amanda.miller@yahoo.com,(657) 271-2260,Memphis,TN,C,13,Senior,79,26,Coldwell Banker,TN710084,CREAM Lead Scraper,2026-06-29T06:20:26.822684
CREAM-20260629-0936,Amanda,Johnson,amanda.johnson@gmail.com,(817) 747-7788,Milwaukee,WI,C,18,Senior,81,10,RE/MAX,WI571786,CREAM Lead Scraper,2026-06-29T06:20:26.822697
CREAM-20260629-0937,Ashley,Lee,ashley.lee@yahoo.com,(632) 226-1089,Louisville,KY,C,1,New,78,13,eXp Realty,KY348155,CREAM Lead Scraper,2026-06-29T06:20:26.822714
CREAM-20260629-0938,Lauren,Martin,lauren.martin@realty.com,(676) 457-4702,El Paso,TX,C,8,Senior,67,13,eXp Realty,TX458763,CREAM Lead Scraper,2026-06-29T06:20:26.822727
CREAM-20260629-0939,Justin,Lewis,justin.lewis@yahoo.com,(475) 383-2013,Memphis,TN,C,24,Senior,60,49,Keller Williams,TN676752,CREAM Lead Scraper,2026-06-29T06:20:26.822741
CREAM-20260629-0940,Justin,Moore,justin.moore@sothebysrealty.com,(571) 786-6158,Milwaukee,WI,C,4,Mid,78,18,Coldwell Banker,WI920066,CREAM Lead Scraper,2026-06-29T06:20:26.822754
CREAM-20260629-0941,Emily,Robinson,emily.robinson@gmail.com,(258) 820-6495,Milwaukee,WI,C,11,Senior,64,30,Compass,WI893236,CREAM Lead Scraper,2026-06-29T06:20:26.822770
CREAM-20260629-0942,Christopher,Perez,christopher.perez@yahoo.com,(520) 969-8665,Oklahoma City,OK,C,0,New,68,15,Berkshire Hathaway,OK438390,CREAM Lead Scraper,2026-06-29T06:20:26.822786
CREAM-20260629-0943,Daniel,Garcia,daniel.garcia@sothebysrealty.com,(515) 901-7531,El Paso,TX,C,20,Senior,98,47,eXp Realty,TX850101,CREAM Lead Scraper,2026-06-29T06:20:26.822800
CREAM-20260629-0944,Amanda,Williams,amanda.williams@realty.com,(977) 566-2137,Memphis,TN,C,7,Senior,60,8,Independent,TN596833,CREAM Lead Scraper,2026-06-29T06:20:26.822813
CREAM-20260629-0945,Emily,Miller,emily.miller@yahoo.com,(324) 946-7009,Louisville,KY,C,4,Mid,89,12,Sotheby's,KY711034,CREAM Lead Scraper,2026-06-29T06:20:26.822826
CREAM-20260629-0946,Ryan,Martin,ryan.martin@realtor.com,(380) 628-7984,Louisville,KY,C,9,Senior,91,47,Berkshire Hathaway,KY964909,CREAM Lead Scraper,2026-06-29T06:20:26.822839
CREAM-20260629-0947,Ashley,Taylor,ashley.taylor@realty.com,(436) 604-3824,Memphis,TN,C,21,Senior,65,5,Compass,TN398844,CREAM Lead Scraper,2026-06-29T06:20:26.822852
CREAM-20260629-0948,Lisa,Taylor,lisa.taylor@sothebysrealty.com,(601) 710-3643,Oklahoma City,OK,C,9,Senior,81,5,Keller Williams,OK279729,CREAM Lead Scraper,2026-06-29T06:20:26.822865
CREAM-20260629-0949,Brandon,Miller,brandon.miller@realtor.com,(704) 378-1238,Milwaukee,WI,C,3,Mid,85,3,Sotheby's,WI420979,CREAM Lead Scraper,2026-06-29T06:20:26.822878
CREAM-20260629-0950,Stephanie,Johnson,stephanie.johnson@sothebysrealty.com,(964) 872-4467,Milwaukee,WI,C,3,Mid,63,12,Sotheby's,WI261411,CREAM Lead Scraper,2026-06-29T06:20:26.822891
CREAM-20260629-0951,Laura,Jones,laura.jones@realtor.com,(676) 521-6368,Oklahoma City,OK,C,8,Senior,70,12,RE/MAX,OK477054,CREAM Lead Scraper,2026-06-29T06:20:26.822904
CREAM-20260629-0952,Emily,Davis,emily.davis@realty.com,(252) 823-4638,Louisville,KY,C,9,Senior,68,36,Keller Williams,KY682327,CREAM Lead Scraper,2026-06-29T06:20:26.822921
CREAM-20260629-0953,John,Martinez,john.martinez@yahoo.com,(745) 748-1013,Memphis,TN,C,15,Senior,86,32,Berkshire Hathaway,TN392453,CREAM Lead Scraper,2026-06-29T06:20:26.822933
CREAM-20260629-0954,Sarah,Martinez,sarah.martinez@sothebysrealty.com,(310) 662-6998,El Paso,TX,C,2,New,97,12,eXp Realty,TX344639,CREAM Lead Scraper,2026-06-29T06:20:26.822946
CREAM-20260629-0955,Amanda,Gonzalez,amanda.gonzalez@yahoo.com,(387) 356-4853,Louisville,KY,C,23,Senior,96,34,Independent,KY954731,CREAM Lead Scraper,2026-06-29T06:20:26.822963
CREAM-20260629-0956,Laura,Lopez,laura.lopez@realtor.com,(597) 524-9359,Memphis,TN,C,25,Senior,63,45,RE/MAX,TN402708,CREAM Lead Scraper,2026-06-29T06:20:26.822976
CREAM-20260629-0957,Lauren,Anderson,lauren.anderson@gmail.com,(384) 450-3092,Milwaukee,WI,C,11,Senior,95,48,Sotheby's,WI336398,CREAM Lead Scraper,2026-06-29T06:20:26.822988
CREAM-20260629-0958,Sarah,Smith,sarah.smith@sothebysrealty.com,(224) 442-6944,Memphis,TN,C,7,Senior,71,18,Coldwell Banker,TN456494,CREAM Lead Scraper,2026-06-29T06:20:26.823002
CREAM-20260629-0959,Brian,White,brian.white@sothebysrealty.com,(460) 860-2108,Memphis,TN,C,12,Senior,96,21,Keller Williams,TN497099,CREAM Lead Scraper,2026-06-29T06:20:26.823014
CREAM-20260629-0960,Emily,Hernandez,emily.hernandez@gmail.com,(332) 555-1875,Milwaukee,WI,C,8,Senior,70,44,eXp Realty,WI544776,CREAM Lead Scraper,2026-06-29T06:20:26.823028
CREAM-20260629-0961,Christopher,Robinson,christopher.robinson@gmail.com,(941) 609-8556,Memphis,TN,C,11,Senior,86,6,RE/MAX,TN822955,CREAM Lead Scraper,2026-06-29T06:20:26.823040
CREAM-20260629-0962,Nicole,Lopez,nicole.lopez@realtor.com,(926) 590-9990,El Paso,TX,C,8,Senior,60,12,Independent,TX957416,CREAM Lead Scraper,2026-06-29T06:20:26.823056
CREAM-20260629-0963,Andrew,Ramirez,andrew.ramirez@sothebysrealty.com,(886) 309-2695,Milwaukee,WI,C,20,Senior,88,41,Compass,WI284067,CREAM Lead Scraper,2026-06-29T06:20:26.823069
CREAM-20260629-0964,Nicole,Rodriguez,nicole.rodriguez@realty.com,(960) 484-7591,El Paso,TX,C,16,Senior,94,18,Compass,TX385610,CREAM Lead Scraper,2026-06-29T06:20:26.823082
CREAM-20260629-0965,Matthew,Clark,matthew.clark@sothebysrealty.com,(912) 766-1956,Memphis,TN,C,17,Senior,99,46,Berkshire Hathaway,TN347950,CREAM Lead Scraper,2026-06-29T06:20:26.823094
CREAM-20260629-0966,Matthew,Garcia,matthew.garcia@sothebysrealty.com,(629) 906-7950,Milwaukee,WI,C,25,Senior,89,7,eXp Realty,WI824709,CREAM Lead Scraper,2026-06-29T06:20:26.823111
CREAM-20260629-0967,Laura,Jones,laura.jones@realty.com,(341) 876-3138,El Paso,TX,C,22,Senior,67,32,Compass,TX940272,CREAM Lead Scraper,2026-06-29T06:20:26.823124
CREAM-20260629-0968,Christopher,Jones,christopher.jones@gmail.com,(292) 687-4843,El Paso,TX,C,10,Senior,90,14,eXp Realty,TX510188,CREAM Lead Scraper,2026-06-29T06:20:26.823138
CREAM-20260629-0969,Matthew,Harris,matthew.harris@gmail.com,(408) 947-2230,Louisville,KY,C,25,Senior,73,12,Coldwell Banker,KY742330,CREAM Lead Scraper,2026-06-29T06:20:26.823150
CREAM-20260629-0970,Sarah,Perez,sarah.perez@realtor.com,(952) 808-4224,Louisville,KY,C,3,Mid,75,20,eXp Realty,KY823168,CREAM Lead Scraper,2026-06-29T06:20:26.823167
CREAM-20260629-0971,Ryan,Miller,ryan.miller@sothebysrealty.com,(602) 566-3106,Oklahoma City,OK,C,16,Senior,88,10,Keller Williams,OK718833,CREAM Lead Scraper,2026-06-29T06:20:26.823180
CREAM-20260629-0972,Sarah,Gonzalez,sarah.gonzalez@yahoo.com,(934) 578-7482,Louisville,KY,C,11,Senior,74,5,Sotheby's,KY854395,CREAM Lead Scraper,2026-06-29T06:20:26.823197
CREAM-20260629-0973,Jennifer,Anderson,jennifer.anderson@realtor.com,(666) 420-7577,Oklahoma City,OK,C,17,Senior,62,36,Independent,OK726945,CREAM Lead Scraper,2026-06-29T06:20:26.823210
CREAM-20260629-0974,James,Taylor,james.taylor@gmail.com,(702) 449-5233,Milwaukee,WI,C,9,Senior,75,26,RE/MAX,WI189098,CREAM Lead Scraper,2026-06-29T06:20:26.823223
CREAM-20260629-0975,Rachel,Lewis,rachel.lewis@yahoo.com,(993) 266-3925,El Paso,TX,C,25,Senior,98,6,Compass,TX515959,CREAM Lead Scraper,2026-06-29T06:20:26.823236
CREAM-20260629-0976,Robert,Williams,robert.williams@gmail.com,(858) 682-3552,Oklahoma City,OK,C,20,Senior,86,19,RE/MAX,OK270008,CREAM Lead Scraper,2026-06-29T06:20:26.823249
CREAM-20260629-0977,Christopher,Lewis,christopher.lewis@yahoo.com,(450) 272-7507,Memphis,TN,C,8,Senior,62,16,RE/MAX,TN423197,CREAM Lead Scraper,2026-06-29T06:20:26.823269
CREAM-20260629-0978,Brandon,Anderson,brandon.anderson@yahoo.com,(446) 269-5467,Oklahoma City,OK,C,15,Senior,81,15,Compass,OK115668,CREAM Lead Scraper,2026-06-29T06:20:26.823282
CREAM-20260629-0979,Christopher,White,christopher.white@realtor.com,(428) 840-6319,El Paso,TX,C,6,Senior,79,45,Compass,TX132876,CREAM Lead Scraper,2026-06-29T06:20:26.823295
CREAM-20260629-0980,Lisa,Moore,lisa.moore@yahoo.com,(761) 517-3203,Oklahoma City,OK,C,7,Senior,79,8,Sotheby's,OK348945,CREAM Lead Scraper,2026-06-29T06:20:26.823307
CREAM-20260629-0981,Brandon,Lee,brandon.lee@sothebysrealty.com,(223) 611-4599,Milwaukee,WI,C,0,New,67,14,Independent,WI222614,CREAM Lead Scraper,2026-06-29T06:20:26.823320
CREAM-20260629-0982,Amanda,Smith,amanda.smith@gmail.com,(758) 770-3882,Louisville,KY,C,18,Senior,95,40,Compass,KY637609,CREAM Lead Scraper,2026-06-29T06:20:26.823351
CREAM-20260629-0983,Christopher,Lewis,christopher.lewis@gmail.com,(761) 922-1998,El Paso,TX,C,9,Senior,88,27,RE/MAX,TX762482,CREAM Lead Scraper,2026-06-29T06:20:26.823365
CREAM-20260629-0984,Ashley,Ramirez,ashley.ramirez@realty.com,(412) 414-5172,Milwaukee,WI,C,7,Senior,65,9,Sotheby's,WI209068,CREAM Lead Scraper,2026-06-29T06:20:26.823378
CREAM-20260629-0985,Daniel,Gonzalez,daniel.gonzalez@gmail.com,(324) 976-4393,Louisville,KY,C,16,Senior,97,47,Sotheby's,KY395004,CREAM Lead Scraper,2026-06-29T06:20:26.823394
CREAM-20260629-0986,Amanda,Garcia,amanda.garcia@realtor.com,(728) 470-1969,Oklahoma City,OK,C,10,Senior,93,27,Berkshire Hathaway,OK686368,CREAM Lead Scraper,2026-06-29T06:20:26.823407
CREAM-20260629-0987,Stephanie,Thompson,stephanie.thompson@yahoo.com,(813) 743-7907,Oklahoma City,OK,C,13,Senior,73,24,Keller Williams,OK199453,CREAM Lead Scraper,2026-06-29T06:20:26.823421
CREAM-20260629-0988,Rebecca,Martin,rebecca.martin@realtor.com,(834) 411-8939,Oklahoma City,OK,C,7,Senior,60,25,Berkshire Hathaway,OK339408,CREAM Lead Scraper,2026-06-29T06:20:26.823433
CREAM-20260629-0989,Christopher,Taylor,christopher.taylor@realtor.com,(973) 770-6245,Milwaukee,WI,C,23,Senior,68,48,eXp Realty,WI333716,CREAM Lead Scraper,2026-06-29T06:20:26.823446
CREAM-20260629-0990,Matthew,Sanchez,matthew.sanchez@realtor.com,(804) 864-7647,Louisville,KY,C,8,Senior,94,11,Compass,KY913922,CREAM Lead Scraper,2026-06-29T06:20:26.823459
CREAM-20260629-0991,David,Smith,david.smith@realtor.com,(701) 338-9619,Oklahoma City,OK,C,23,Senior,94,41,Independent,OK981889,CREAM Lead Scraper,2026-06-29T06:20:26.823472
CREAM-20260629-0992,Rachel,Martinez,rachel.martinez@gmail.com,(311) 470-5793,Milwaukee,WI,C,12,Senior,89,46,eXp Realty,WI800779,CREAM Lead Scraper,2026-06-29T06:20:26.823488
CREAM-20260629-0993,Ryan,Harris,ryan.harris@realtor.com,(200) 637-1557,Memphis,TN,C,14,Senior,74,28,Sotheby's,TN473900,CREAM Lead Scraper,2026-06-29T06:20:26.823502
CREAM-20260629-0994,Andrew,Thompson,andrew.thompson@realty.com,(347) 269-5256,Oklahoma City,OK,C,17,Senior,88,41,Sotheby's,OK464163,CREAM Lead Scraper,2026-06-29T06:20:26.823515
CREAM-20260629-0995,Justin,Jackson,justin.jackson@gmail.com,(667) 837-4891,Memphis,TN,C,0,New,88,14,eXp Realty,TN469393,CREAM Lead Scraper,2026-06-29T06:20:26.823528
CREAM-20260629-0996,Michelle,Smith,michelle.smith@sothebysrealty.com,(652) 433-4264,Memphis,TN,C,5,Mid,62,5,Independent,TN349467,CREAM Lead Scraper,2026-06-29T06:20:26.823544
CREAM-20260629-0997,Kevin,Martinez,kevin.martinez@sothebysrealty.com,(424) 454-5138,Louisville,KY,C,25,Senior,80,23,RE/MAX,KY663025,CREAM Lead Scraper,2026-06-29T06:20:26.823557
CREAM-20260629-0998,Lisa,Robinson,lisa.robinson@yahoo.com,(208) 958-8956,El Paso,TX,C,16,Senior,85,41,Sotheby's,TX407504,CREAM Lead Scraper,2026-06-29T06:20:26.823584
CREAM-20260629-0999,Michelle,Hernandez,michelle.hernandez@sothebysrealty.com,(540) 318-4067,Memphis,TN,C,17,Senior,79,20,eXp Realty,TN417596,CREAM Lead Scraper,2026-06-29T06:20:26.823597
CREAM-20260629-1000,Emily,Williams,emily.williams@sothebysrealty.com,(672) 447-3489,Memphis,TN,C,11,Senior,69,34,Compass,TN685150,CREAM Lead Scraper,2026-06-29T06:20:26.823614
